x-axis,1
second,Volt
+102.16000E-03,+2.37500000E+00
+102.19200E-03,+2.37500000E+00
+102.22400E-03,+2.37123116E+00
+102.25600E-03,+2.37072864E+00
+102.28800E-03,+2.37500000E+00
+102.32000E-03,+2.37123116E+00
+102.35200E-03,+2.36695980E+00
+102.38400E-03,+2.37072864E+00
+102.41600E-03,+2.37500000E+00
+102.44800E-03,+2.37123116E+00
+102.48000E-03,+2.36695980E+00
+102.51200E-03,+2.37072864E+00
+102.54400E-03,+2.37123116E+00
+102.57600E-03,+2.36695980E+00
+102.60800E-03,+2.37072864E+00
+102.64000E-03,+2.36746231E+00
+102.67200E-03,+2.36268844E+00
+102.70400E-03,+2.36695980E+00
+102.73600E-03,+2.36695980E+00
+102.76800E-03,+2.36695980E+00
+102.80000E-03,+2.36695980E+00
+102.83200E-03,+2.36319095E+00
+102.86400E-03,+2.36268844E+00
+102.89600E-03,+2.37072864E+00
+102.92800E-03,+2.37123116E+00
+102.96000E-03,+2.36695980E+00
+102.99200E-03,+2.36695980E+00
+103.02400E-03,+2.37072864E+00
+103.05600E-03,+2.37123116E+00
+103.08800E-03,+2.36319095E+00
+103.12000E-03,+2.36268844E+00
+103.15200E-03,+2.36319095E+00
+103.18400E-03,+2.35891960E+00
+103.21600E-03,+2.36268844E+00
+103.24800E-03,+2.36319095E+00
+103.28000E-03,+2.36268844E+00
+103.31200E-03,+2.36695980E+00
+103.34400E-03,+2.36695980E+00
+103.37600E-03,+2.36319095E+00
+103.40800E-03,+2.35891960E+00
+103.44000E-03,+2.35891960E+00
+103.47200E-03,+2.35891960E+00
+103.50400E-03,+2.35515075E+00
+103.53600E-03,+2.35464824E+00
+103.56800E-03,+2.35515075E+00
+103.60000E-03,+2.35464824E+00
+103.63200E-03,+2.35891960E+00
+103.66400E-03,+2.36268844E+00
+103.69600E-03,+2.36319095E+00
+103.72800E-03,+2.36268844E+00
+103.76000E-03,+2.36319095E+00
+103.79200E-03,+2.35891960E+00
+103.82400E-03,+2.35891960E+00
+103.85600E-03,+2.35515075E+00
+103.88800E-03,+2.35841709E+00
+103.92000E-03,+2.36319095E+00
+103.95200E-03,+2.35515075E+00
+103.98400E-03,+2.35464824E+00
+104.01600E-03,+2.35891960E+00
+104.04800E-03,+2.35891960E+00
+104.08000E-03,+2.35891960E+00
+104.11200E-03,+2.35515075E+00
+104.14400E-03,+2.35087940E+00
+104.17600E-03,+2.35464824E+00
+104.20800E-03,+2.35891960E+00
+104.24000E-03,+2.35515075E+00
+104.27200E-03,+2.35087940E+00
+104.30400E-03,+2.35087940E+00
+104.33600E-03,+2.35087940E+00
+104.36800E-03,+2.35087940E+00
+104.40000E-03,+2.35087940E+00
+104.43200E-03,+2.35087940E+00
+104.46400E-03,+2.35464824E+00
+104.49600E-03,+2.35891960E+00
+104.52800E-03,+2.35515075E+00
+104.56000E-03,+2.35464824E+00
+104.59200E-03,+2.35515075E+00
+104.62400E-03,+2.35087940E+00
+104.65600E-03,+2.35087940E+00
+104.68800E-03,+2.35087940E+00
+104.72000E-03,+2.35087940E+00
+104.75200E-03,+2.35087940E+00
+104.78400E-03,+2.35087940E+00
+104.81600E-03,+2.35087940E+00
+104.84800E-03,+2.35087940E+00
+104.88000E-03,+2.35087940E+00
+104.91200E-03,+2.35087940E+00
+104.94400E-03,+2.35087940E+00
+104.97600E-03,+2.35087940E+00
+105.00800E-03,+2.35087940E+00
+105.04000E-03,+2.34711055E+00
+105.07200E-03,+2.34283920E+00
+105.10400E-03,+2.34660804E+00
+105.13600E-03,+2.35087940E+00
+105.16800E-03,+2.35087940E+00
+105.20000E-03,+2.35087940E+00
+105.23200E-03,+2.35087940E+00
+105.26400E-03,+2.35087940E+00
+105.29600E-03,+2.35087940E+00
+105.32800E-03,+2.35087940E+00
+105.36000E-03,+2.35087940E+00
+105.39200E-03,+2.35087940E+00
+105.42400E-03,+2.35087940E+00
+105.45600E-03,+2.34711055E+00
+105.48800E-03,+2.34660804E+00
+105.52000E-03,+2.35087940E+00
+105.55200E-03,+2.35087940E+00
+105.58400E-03,+2.34711055E+00
+105.61600E-03,+2.34660804E+00
+105.64800E-03,+2.35087940E+00
+105.68000E-03,+2.35087940E+00
+105.71200E-03,+2.35087940E+00
+105.74400E-03,+2.34711055E+00
+105.77600E-03,+2.34660804E+00
+105.80800E-03,+2.35087940E+00
+105.84000E-03,+2.35087940E+00
+105.87200E-03,+2.35087940E+00
+105.90400E-03,+2.34711055E+00
